7/7/11 9:30:00 AM,ORCL,27.85
7/7/11 9:30:01 AM,TSLA,32.26
7/7/11 9:30:01 AM,ORCL,27.05
7/7/11 9:30:02 AM,TSLA,31.24
7/7/11 9:30:02 AM,ORCL,27.94
7/7/11 9:30:03 AM,IBM,116.95
7/7/11 9:30:03 AM,IBM,97.46
7/7/11 9:30:04 AM,SLV,38.92
7/7/11 9:30:04 AM,IBM,109.2
7/7/11 9:30:05 AM,SLV,36.61
7/7/11 9:30:06 AM,JKBE,73.16
7/7/11 9:30:06 AM,GLD,157.39
7/7/11 9:30:07 AM,JKBE,70.0
7/7/11 9:30:07 AM,XOM,100.94
7/7/11 9:30:08 AM,TSLA,30.03
7/7/11 9:30:08 AM,GLD,180.81
7/7/11 9:30:09 AM,XOM,103.9
7/7/11 9:30:09 AM,ORCL,29.12
7/7/11 9:30:10 AM,AAPL,398.27
7/7/11 9:30:11 AM,JKBE,63.4
7/7/11 9:30:11 AM,ORCL,28.22
7/7/11 9:30:12 AM,XOM,92.47
7/7/11 9:30:12 AM,GOOG,426.24
7/7/11 9:30:13 AM,ORCL,24.9
7/7/11 9:30:13 AM,ORCL,26.5
7/7/11 9:30:14 AM,ORCL,28.52
7/7/11 9:30:14 AM,GOOG,456.37
7/7/11 9:30:15 AM,AAPL,347.02
7/7/11 9:30:15 AM,IBM,113.81
7/7/11 9:30:16 AM,INTC,24.21
7/7/11 9:30:17 AM,SLV,36.75
7/7/11 9:30:17 AM,XOM,100.43
7/7/11 9:30:18 AM,JKBE,74.45
7/7/11 9:30:18 AM,GLD,159.65
7/7/11 9:30:19 AM,SLV,42.58
7/7/11 9:30:19 AM,ORCL,29.26
7/7/11 9:30:20 AM,JKBE,73.68
7/7/11 9:30:21 AM,JKBE,70.57
7/7/11 9:30:21 AM,AAPL,350.99
7/7/11 9:30:22 AM,JKBE,68.55
7/7/11 9:30:22 AM,INTC,25.39
7/7/11 9:30:23 AM,IBM,115.1
7/7/11 9:30:23 AM,XOM,93.3
7/7/11 9:30:24 AM,INTC,22.62
7/7/11 9:30:24 AM,TSLA,32.35
7/7/11 9:30:25 AM,SLV,35.78
7/7/11 9:30:25 AM,XOM,102.0
7/7/11 9:30:26 AM,SLV,40.87
7/7/11 9:30:26 AM,SLV,39.92
7/7/11 9:30:27 AM,INTC,24.58
7/7/11 9:30:28 AM,INTC,26.35
7/7/11 9:30:28 AM,IBM,104.39
7/7/11 9:30:29 AM,JKBE,69.14
7/7/11 9:30:29 AM,ORCL,25.78
7/7/11 9:30:30 AM,GOOG,482.43
7/7/11 9:30:30 AM,ORCL,29.95
7/7/11 9:30:31 AM,INTC,26.66
7/7/11 9:30:31 AM,JKBE,74.63
7/7/11 9:30:32 AM,GOOG,443.83
7/7/11 9:30:32 AM,JKBE,67.84
7/7/11 9:30:33 AM,GLD,160.69
7/7/11 9:30:34 AM,TSLA,33.77
7/7/11 9:30:34 AM,IBM,105.78
7/7/11 9:30:35 AM,INTC,23.8
7/7/11 9:30:35 AM,IBM,115.39
7/7/11 9:30:36 AM,ORCL,26.3
7/7/11 9:30:36 AM,AAPL,398.41
7/7/11 9:30:37 AM,GOOG,480.95
7/7/11 9:30:37 AM,SLV,40.41
7/7/11 9:30:38 AM,TSLA,34.62
7/7/11 9:30:39 AM,INTC,23.73
7/7/11 9:30:39 AM,TSLA,28.65
7/7/11 9:30:40 AM,ORCL,26.24
7/7/11 9:30:40 AM,GOOG,500.14
7/7/11 9:30:41 AM,TSLA,28.5
7/7/11 9:30:41 AM,GLD,161.31
7/7/11 9:30:42 AM,SLV,42.13
7/7/11 9:30:42 AM,XOM,89.9
7/7/11 9:30:43 AM,IBM,113.01
7/7/11 9:30:43 AM,JKBE,65.03
7/7/11 9:30:44 AM,TSLA,32.6
7/7/11 9:30:45 AM,ORCL,24.59
7/7/11 9:30:45 AM,JKBE,62.78
7/7/11 9:30:46 AM,TSLA,29.81
7/7/11 9:30:46 AM,IBM,97.24
7/7/11 9:30:47 AM,IBM,109.28
7/7/11 9:30:47 AM,IBM,96.15
7/7/11 9:30:48 AM,GOOG,487.1
7/7/11 9:30:48 AM,GLD,182.73
7/7/11 9:30:49 AM,INTC,25.18
7/7/11 9:30:50 AM,XOM,91.37
7/7/11 9:30:50 AM,XOM,99.4
7/7/11 9:30:51 AM,ORCL,26.08
7/7/11 9:30:51 AM,IBM,113.57
7/7/11 9:30:52 AM,GOOG,497.2
7/7/11 9:30:52 AM,TSLA,28.84
7/7/11 9:30:53 AM,XOM,98.73
7/7/11 9:30:53 AM,TSLA,32.66
7/7/11 9:30:54 AM,SLV,41.83
7/7/11 9:30:54 AM,TSLA,30.1
7/7/11 9:30:55 AM,SLV,35.6
7/7/11 9:30:55 AM,GLD,189.53
7/7/11 9:30:56 AM,XOM,100.13
7/7/11 9:30:57 AM,ORCL,26.57
7/7/11 9:30:57 AM,XOM,91.42
7/7/11 9:30:58 AM,XOM,89.97
7/7/11 9:30:58 AM,IBM,96.56
7/7/11 9:30:59 AM,GOOG,518.21
7/7/11 9:30:59 AM,IBM,109.57
7/7/11 9:31:00 AM,TSLA,29.51
7/7/11 9:31:00 AM,SLV,36.47
7/7/11 9:31:01 AM,GOOG,491.74
7/7/11 9:31:02 AM,AAPL,371.82
7/7/11 9:31:02 AM,XOM,103.08
7/7/11 9:31:03 AM,IBM,111.17
7/7/11 9:31:03 AM,TSLA,31.57
7/7/11 9:31:04 AM,XOM,100.37
7/7/11 9:31:04 AM,GOOG,427.17
7/7/11 9:31:05 AM,GOOG,448.51
7/7/11 9:31:05 AM,JKBE,66.99
7/7/11 9:31:06 AM,JKBE,68.0
7/7/11 9:31:06 AM,TSLA,32.24
7/7/11 9:31:07 AM,GLD,171.48
7/7/11 9:31:08 AM,ORCL,25.67
7/7/11 9:31:08 AM,TSLA,28.86
7/7/11 9:31:09 AM,ORCL,29.04
7/7/11 9:31:09 AM,GLD,177.16
7/7/11 9:31:10 AM,GOOG,469.08
7/7/11 9:31:10 AM,GLD,157.84
7/7/11 9:31:11 AM,AAPL,393.04
7/7/11 9:31:11 AM,TSLA,34.55
7/7/11 9:31:12 AM,TSLA,31.87
7/7/11 9:31:13 AM,INTC,25.84
7/7/11 9:31:13 AM,AAPL,370.99
7/7/11 9:31:14 AM,INTC,26.95
7/7/11 9:31:14 AM,IBM,115.6
7/7/11 9:31:15 AM,XOM,97.42
7/7/11 9:31:15 AM,TSLA,32.38
7/7/11 9:31:16 AM,IBM,99.05
7/7/11 9:31:16 AM,JKBE,74.73
7/7/11 9:31:17 AM,ORCL,28.63
7/7/11 9:31:17 AM,INTC,27.02
7/7/11 9:31:18 AM,AAPL,351.84
7/7/11 9:31:19 AM,TSLA,32.0
7/7/11 9:31:19 AM,IBM,116.23
7/7/11 9:31:20 AM,IBM,103.24
7/7/11 9:31:20 AM,INTC,25.0
7/7/11 9:31:21 AM,AAPL,366.64
7/7/11 9:31:21 AM,IBM,108.24
7/7/11 9:31:22 AM,INTC,23.21
7/7/11 9:31:22 AM,AAPL,327.41
7/7/11 9:31:23 AM,GLD,178.91
7/7/11 9:31:23 AM,SLV,40.37
7/7/11 9:31:24 AM,ORCL,26.9
7/7/11 9:31:25 AM,ORCL,25.62
7/7/11 9:31:25 AM,JKBE,74.09
7/7/11 9:31:26 AM,SLV,40.45
7/7/11 9:31:26 AM,IBM,98.74
7/7/11 9:31:27 AM,XOM,90.38
7/7/11 9:31:27 AM,ORCL,29.78
7/7/11 9:31:28 AM,GLD,165.74
7/7/11 9:31:28 AM,JKBE,72.05
7/7/11 9:31:29 AM,GOOG,450.1
7/7/11 9:31:30 AM,GLD,184.07
7/7/11 9:31:30 AM,GLD,161.39
7/7/11 9:31:31 AM,SLV,38.15
7/7/11 9:31:31 AM,JKBE,69.29
7/7/11 9:31:32 AM,AAPL,368.29
7/7/11 9:31:32 AM,XOM,86.25
7/7/11 9:31:33 AM,AAPL,348.21
7/7/11 9:31:33 AM,XOM,104.52
7/7/11 9:31:34 AM,TSLA,29.27
7/7/11 9:31:35 AM,TSLA,29.64
7/7/11 9:31:35 AM,AAPL,379.79
7/7/11 9:31:36 AM,ORCL,26.68
7/7/11 9:31:36 AM,ORCL,29.64
7/7/11 9:31:37 AM,GLD,164.3
7/7/11 9:31:37 AM,JKBE,67.94
7/7/11 9:31:38 AM,IBM,97.22
7/7/11 9:31:38 AM,AAPL,389.29
7/7/11 9:31:39 AM,JKBE,64.02
7/7/11 9:31:39 AM,XOM,91.21
7/7/11 9:31:40 AM,GOOG,480.65
7/7/11 9:31:40 AM,JKBE,68.06
7/7/11 9:31:41 AM,XOM,102.49
7/7/11 9:31:42 AM,GLD,169.59
7/7/11 9:31:42 AM,JKBE,65.71
7/7/11 9:31:43 AM,INTC,23.67
7/7/11 9:31:43 AM,GOOG,460.44
7/7/11 9:31:44 AM,XOM,89.58
7/7/11 9:31:44 AM,XOM,92.31
7/7/11 9:31:45 AM,TSLA,28.72
7/7/11 9:31:45 AM,ORCL,25.03
7/7/11 9:31:46 AM,GLD,174.81
7/7/11 9:31:46 AM,JKBE,63.55
7/7/11 9:31:47 AM,INTC,26.56
7/7/11 9:31:48 AM,INTC,23.24
7/7/11 9:31:48 AM,IBM,116.01
7/7/11 9:31:49 AM,XOM,105.14
7/7/11 9:31:49 AM,GOOG,454.33
7/7/11 9:31:50 AM,GLD,152.34
7/7/11 9:31:50 AM,IBM,111.51
7/7/11 9:31:51 AM,GLD,159.5
7/7/11 9:31:51 AM,TSLA,29.12
7/7/11 9:31:52 AM,XOM,101.76
7/7/11 9:31:53 AM,XOM,100.48
7/7/11 9:31:53 AM,GOOG,496.74
7/7/11 9:31:54 AM,INTC,25.2
7/7/11 9:31:54 AM,AAPL,391.4
7/7/11 9:31:55 AM,SLV,36.54
7/7/11 9:31:55 AM,XOM,86.25
7/7/11 9:31:56 AM,SLV,35.49
7/7/11 9:31:56 AM,XOM,102.46
7/7/11 9:31:57 AM,SLV,35.13
7/7/11 9:31:58 AM,TSLA,32.0
7/7/11 9:31:58 AM,AAPL,359.91
7/7/11 9:31:59 AM,AAPL,359.32
7/7/11 9:31:59 AM,GLD,174.42
7/7/11 9:32:00 AM,GLD,181.14
7/7/11 9:32:00 AM,AAPL,344.95
7/7/11 9:32:01 AM,GLD,173.04
7/7/11 9:32:01 AM,INTC,24.7
7/7/11 9:32:02 AM,GOOG,428.1
7/7/11 9:32:02 AM,JKBE,74.51
7/7/11 9:32:03 AM,GOOG,429.02
7/7/11 9:32:04 AM,ORCL,26.82
7/7/11 9:32:04 AM,GOOG,485.03
7/7/11 9:32:05 AM,IBM,97.99
7/7/11 9:32:05 AM,IBM,115.23
7/7/11 9:32:06 AM,XOM,102.83
7/7/11 9:32:06 AM,XOM,97.58
7/7/11 9:32:07 AM,XOM,90.83
7/7/11 9:32:07 AM,GLD,176.78
7/7/11 9:32:08 AM,TSLA,28.92
7/7/11 9:32:09 AM,JKBE,60.11
7/7/11 9:32:09 AM,XOM,95.72
7/7/11 9:32:10 AM,TSLA,30.7
7/7/11 9:32:10 AM,GLD,173.96
7/7/11 9:32:11 AM,GOOG,442.63
7/7/11 9:32:11 AM,SLV,38.23
7/7/11 9:32:12 AM,IBM,115.92
7/7/11 9:32:12 AM,SLV,39.21
7/7/11 9:32:13 AM,TSLA,29.66
7/7/11 9:32:13 AM,XOM,101.19
7/7/11 9:32:14 AM,XOM,102.41
7/7/11 9:32:15 AM,SLV,41.11
7/7/11 9:32:15 AM,XOM,95.77
7/7/11 9:32:16 AM,JKBE,61.54
7/7/11 9:32:16 AM,ORCL,29.17
7/7/11 9:32:17 AM,TSLA,32.08
7/7/11 9:32:17 AM,INTC,23.98
7/7/11 9:32:18 AM,GOOG,462.36
7/7/11 9:32:19 AM,GOOG,464.28
7/7/11 9:32:19 AM,INTC,24.31
7/7/11 9:32:20 AM,GLD,171.72
7/7/11 9:32:20 AM,XOM,91.49
7/7/11 9:32:21 AM,TSLA,30.76
7/7/11 9:32:21 AM,AAPL,376.35
7/7/11 9:32:22 AM,XOM,99.29
7/7/11 9:32:22 AM,GLD,168.18
7/7/11 9:32:23 AM,IBM,111.15
7/7/11 9:32:23 AM,INTC,23.8
7/7/11 9:32:24 AM,GLD,160.73
7/7/11 9:32:24 AM,ORCL,29.68
7/7/11 9:32:25 AM,AAPL,387.8
7/7/11 9:32:25 AM,GOOG,523.54
7/7/11 9:32:26 AM,JKBE,60.1
7/7/11 9:32:26 AM,TSLA,29.94
7/7/11 9:32:27 AM,GLD,182.66
7/7/11 9:32:28 AM,XOM,96.5
7/7/11 9:32:28 AM,GOOG,503.7
7/7/11 9:32:29 AM,INTC,25.64
7/7/11 9:32:29 AM,SLV,41.79
7/7/11 9:32:30 AM,AAPL,369.23
7/7/11 9:32:30 AM,ORCL,26.69
7/7/11 9:32:31 AM,GLD,171.68
7/7/11 9:32:31 AM,INTC,24.92
7/7/11 9:32:32 AM,IBM,105.2
7/7/11 9:32:32 AM,INTC,23.43
7/7/11 9:32:33 AM,ORCL,29.48
7/7/11 9:32:33 AM,GOOG,515.84
7/7/11 9:32:34 AM,INTC,25.54
7/7/11 9:32:35 AM,SLV,38.52
7/7/11 9:32:35 AM,ORCL,24.91
7/7/11 9:32:36 AM,GLD,174.98
7/7/11 9:32:36 AM,GOOG,425.49
7/7/11 9:32:37 AM,AAPL,374.53
7/7/11 9:32:37 AM,SLV,40.98
7/7/11 9:32:38 AM,TSLA,28.2
7/7/11 9:32:38 AM,JKBE,71.18
7/7/11 9:32:39 AM,TSLA,34.82
7/7/11 9:32:40 AM,JKBE,74.48
7/7/11 9:32:40 AM,GOOG,443.21
7/7/11 9:32:41 AM,INTC,25.98
7/7/11 9:32:41 AM,INTC,23.36
7/7/11 9:32:42 AM,AAPL,335.35
7/7/11 9:32:42 AM,ORCL,24.89
7/7/11 9:32:43 AM,IBM,99.72
7/7/11 9:32:43 AM,XOM,93.51
7/7/11 9:32:44 AM,GLD,172.07
7/7/11 9:32:44 AM,TSLA,34.01
7/7/11 9:32:45 AM,GOOG,469.67
7/7/11 9:32:46 AM,AAPL,331.32
7/7/11 9:32:46 AM,ORCL,24.52
7/7/11 9:32:47 AM,XOM,85.57
7/7/11 9:32:47 AM,AAPL,369.35
7/7/11 9:32:48 AM,TSLA,28.31
7/7/11 9:32:48 AM,GLD,161.39
7/7/11 9:32:49 AM,TSLA,30.82
7/7/11 9:32:50 AM,XOM,102.67
7/7/11 9:32:50 AM,SLV,42.63
7/7/11 9:32:51 AM,INTC,22.99
7/7/11 9:32:51 AM,JKBE,69.66
7/7/11 9:32:52 AM,INTC,24.45
7/7/11 9:32:52 AM,SLV,42.27
7/7/11 9:32:53 AM,INTC,27.15
7/7/11 9:32:53 AM,AAPL,357.42
7/7/11 9:32:54 AM,TSLA,29.55
7/7/11 9:32:54 AM,GOOG,528.36
7/7/11 9:32:55 AM,AAPL,350.13
7/7/11 9:32:56 AM,ORCL,29.22
7/7/11 9:32:56 AM,ORCL,29.47
7/7/11 9:32:57 AM,IBM,102.37
7/7/11 9:32:57 AM,GOOG,425.01
7/7/11 9:32:58 AM,TSLA,29.74
7/7/11 9:32:58 AM,XOM,87.13
7/7/11 9:32:59 AM,JKBE,72.01
7/7/11 9:32:59 AM,JKBE,67.73
7/7/11 9:33:00 AM,AAPL,365.36
7/7/11 9:33:00 AM,INTC,24.86
7/7/11 9:33:01 AM,IBM,115.15
7/7/11 9:33:02 AM,XOM,93.5
7/7/11 9:33:02 AM,GLD,188.35
7/7/11 9:33:03 AM,INTC,25.72
7/7/11 9:33:03 AM,JKBE,68.84
7/7/11 9:33:04 AM,INTC,26.47
7/7/11 9:33:04 AM,ORCL,29.05
7/7/11 9:33:05 AM,IBM,110.61
7/7/11 9:33:05 AM,GOOG,505.36
7/7/11 9:33:06 AM,ORCL,27.77
7/7/11 9:33:07 AM,AAPL,393.8
7/7/11 9:33:07 AM,SLV,40.89
7/7/11 9:33:08 AM,INTC,26.3
7/7/11 9:33:08 AM,GOOG,518.92
7/7/11 9:33:09 AM,TSLA,31.07
7/7/11 9:33:09 AM,TSLA,31.44
7/7/11 9:33:10 AM,INTC,26.62
7/7/11 9:33:11 AM,GLD,165.89
7/7/11 9:33:11 AM,GOOG,439.89
7/7/11 9:33:12 AM,TSLA,32.31
7/7/11 9:33:12 AM,XOM,94.13
7/7/11 9:33:13 AM,INTC,27.29
7/7/11 9:33:13 AM,INTC,24.17
7/7/11 9:33:14 AM,ORCL,29.63
7/7/11 9:33:14 AM,JKBE,64.59
7/7/11 9:33:15 AM,TSLA,28.56
7/7/11 9:33:16 AM,SLV,35.7
7/7/11 9:33:16 AM,XOM,99.92
7/7/11 9:33:17 AM,ORCL,25.56
7/7/11 9:33:17 AM,GLD,182.49
7/7/11 9:33:18 AM,TSLA,29.42
7/7/11 9:33:18 AM,INTC,23.8
7/7/11 9:33:19 AM,IBM,102.25
7/7/11 9:33:19 AM,GOOG,508.07
7/7/11 9:33:20 AM,GLD,158.51
7/7/11 9:33:20 AM,ORCL,29.28
7/7/11 9:33:21 AM,GLD,188.23
7/7/11 9:33:22 AM,AAPL,375.36
7/7/11 9:33:22 AM,INTC,26.37
7/7/11 9:33:23 AM,IBM,117.19
7/7/11 9:33:23 AM,XOM,101.59
7/7/11 9:33:24 AM,JKBE,69.53
7/7/11 9:33:24 AM,IBM,104.96
7/7/11 9:33:25 AM,TSLA,34.66
7/7/11 9:33:25 AM,XOM,89.76
7/7/11 9:33:26 AM,AAPL,372.06
7/7/11 9:33:26 AM,SLV,36.22
7/7/11 9:33:27 AM,SLV,37.51
7/7/11 9:33:28 AM,IBM,101.92
7/7/11 9:33:28 AM,JKBE,60.16
7/7/11 9:33:29 AM,JKBE,70.22
7/7/11 9:33:29 AM,GLD,179.98
7/7/11 9:33:30 AM,IBM,114.85
7/7/11 9:33:30 AM,TSLA,32.31
7/7/11 9:33:31 AM,TSLA,32.55
7/7/11 9:33:31 AM,SLV,39.53
7/7/11 9:33:32 AM,INTC,25.61
7/7/11 9:33:32 AM,IBM,106.89
7/7/11 9:33:33 AM,INTC,26.26
7/7/11 9:33:33 AM,GLD,177.46
7/7/11 9:33:34 AM,INTC,26.74
7/7/11 9:33:34 AM,GOOG,499.84
7/7/11 9:33:35 AM,GLD,185.3
7/7/11 9:33:36 AM,XOM,101.15
7/7/11 9:33:36 AM,TSLA,32.5
7/7/11 9:33:37 AM,GOOG,505.52
7/7/11 9:33:37 AM,XOM,88.74
7/7/11 9:33:38 AM,GOOG,491.8
7/7/11 9:33:38 AM,GLD,171.08
7/7/11 9:33:39 AM,INTC,23.31
7/7/11 9:33:40 AM,JKBE,61.96
7/7/11 9:33:40 AM,GLD,158.18
7/7/11 9:33:41 AM,AAPL,390.72
7/7/11 9:33:41 AM,SLV,40.04
7/7/11 9:33:42 AM,AAPL,335.48
7/7/11 9:33:42 AM,AAPL,354.97
7/7/11 9:33:43 AM,IBM,102.69
7/7/11 9:33:43 AM,ORCL,27.42
7/7/11 9:33:44 AM,JKBE,66.51
7/7/11 9:33:44 AM,INTC,23.32
7/7/11 9:33:45 AM,ORCL,27.46
7/7/11 9:33:46 AM,AAPL,340.89
7/7/11 9:33:46 AM,ORCL,29.42
7/7/11 9:33:47 AM,JKBE,62.96
7/7/11 9:33:47 AM,JKBE,67.76
7/7/11 9:33:48 AM,INTC,25.32
7/7/11 9:33:48 AM,GLD,159.45
7/7/11 9:33:49 AM,INTC,24.96
7/7/11 9:33:49 AM,ORCL,26.54
7/7/11 9:33:50 AM,ORCL,27.57
7/7/11 9:33:50 AM,IBM,96.4
7/7/11 9:33:51 AM,GLD,177.9
7/7/11 9:33:52 AM,JKBE,61.79
7/7/11 9:33:52 AM,TSLA,29.9
7/7/11 9:33:53 AM,TSLA,32.25
7/7/11 9:33:53 AM,JKBE,73.51
7/7/11 9:33:54 AM,AAPL,368.18
7/7/11 9:33:54 AM,AAPL,326.1
7/7/11 9:33:55 AM,INTC,24.21
7/7/11 9:33:56 AM,INTC,26.85
7/7/11 9:33:56 AM,INTC,27.3
7/7/11 9:33:57 AM,SLV,40.37
7/7/11 9:33:57 AM,GLD,164.79
7/7/11 9:33:58 AM,XOM,89.48
7/7/11 9:33:58 AM,XOM,101.04
7/7/11 9:33:59 AM,SLV,35.65
7/7/11 9:33:59 AM,GOOG,444.53
7/7/11 9:34:00 AM,ORCL,24.94
7/7/11 9:34:01 AM,INTC,25.92
7/7/11 9:34:01 AM,GOOG,427.56
7/7/11 9:34:02 AM,JKBE,69.71
7/7/11 9:34:02 AM,INTC,22.92
7/7/11 9:34:03 AM,ORCL,26.22
7/7/11 9:34:03 AM,IBM,112.85
7/7/11 9:34:04 AM,IBM,116.24
7/7/11 9:34:04 AM,GOOG,528.16
7/7/11 9:34:05 AM,GOOG,496.37
7/7/11 9:34:06 AM,SLV,37.63
7/7/11 9:34:06 AM,INTC,24.76
7/7/11 9:34:07 AM,JKBE,60.85
7/7/11 9:34:07 AM,IBM,107.11
7/7/11 9:34:08 AM,INTC,23.29
7/7/11 9:34:08 AM,XOM,97.99
7/7/11 9:34:09 AM,SLV,40.93
7/7/11 9:34:09 AM,XOM,86.53
7/7/11 9:34:10 AM,INTC,25.07
7/7/11 9:34:10 AM,AAPL,390.66
7/7/11 9:34:11 AM,TSLA,32.45
7/7/11 9:34:12 AM,TSLA,32.12
7/7/11 9:34:12 AM,XOM,96.63
7/7/11 9:34:13 AM,IBM,113.14
7/7/11 9:34:13 AM,AAPL,371.4
7/7/11 9:34:14 AM,IBM,98.54
7/7/11 9:34:14 AM,XOM,87.43
7/7/11 9:34:15 AM,SLV,40.29
7/7/11 9:34:15 AM,TSLA,29.05
7/7/11 9:34:16 AM,TSLA,33.03
7/7/11 9:34:17 AM,GOOG,524.49
7/7/11 9:34:17 AM,AAPL,344.06
7/7/11 9:34:18 AM,TSLA,32.02
7/7/11 9:34:18 AM,SLV,39.25
7/7/11 9:34:19 AM,INTC,25.99
7/7/11 9:34:19 AM,IBM,114.5
7/7/11 9:34:20 AM,GLD,184.78
7/7/11 9:34:20 AM,TSLA,30.25
7/7/11 9:34:21 AM,GLD,187.44
7/7/11 9:34:22 AM,IBM,111.77
7/7/11 9:34:22 AM,AAPL,395.34
7/7/11 9:34:23 AM,IBM,97.08
7/7/11 9:34:23 AM,IBM,108.07
7/7/11 9:34:24 AM,AAPL,325.69
7/7/11 9:34:24 AM,GOOG,462.23
7/7/11 9:34:25 AM,GLD,171.79
7/7/11 9:34:25 AM,TSLA,32.72
7/7/11 9:34:26 AM,XOM,101.37
7/7/11 9:34:26 AM,GLD,154.06
7/7/11 9:34:27 AM,SLV,39.85
7/7/11 9:34:28 AM,INTC,27.26
7/7/11 9:34:28 AM,GLD,162.18
7/7/11 9:34:29 AM,ORCL,26.21
7/7/11 9:34:29 AM,IBM,113.92
7/7/11 9:34:30 AM,GLD,184.19
7/7/11 9:34:30 AM,INTC,26.82
7/7/11 9:34:31 AM,GLD,160.72
7/7/11 9:34:31 AM,XOM,101.43
7/7/11 9:34:32 AM,GLD,180.04
7/7/11 9:34:33 AM,TSLA,32.57
7/7/11 9:34:33 AM,INTC,23.34
7/7/11 9:34:34 AM,SLV,39.36
7/7/11 9:34:34 AM,GOOG,495.31
